GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
octadecenedioate (C18:1-DC)	3-hydroxysebacate	0.983034423505017	metabolite-metabolite	0.983034423505017
pyroglutamylalanine*	3-hydroxysebacate	0.989418334537425	metabolite-metabolite	0.989418334537425
glutamine conjugate of C7H12O2*	3-hydroxysebacate	0.999529571684237	metabolite-metabolite	0.999529571684237
glutamine conjugate of C6H10O2 (1)*	3-hydroxysebacate	0.998712772111443	metabolite-metabolite	0.998712772111443
2-hydroxysebacate	3-hydroxysebacate	0.99673033824504	metabolite-metabolite	0.99673033824504
N-acetyl-isoputreanine	3-hydroxysebacate	0.980942148843167	metabolite-metabolite	0.980942148843167
11beta-hydroxyandrosterone glucuronide	3-hydroxysebacate	0.989084595776967	metabolite-metabolite	0.989084595776967
N2-acetyl,N6,N6-dimethyllysine	3-hydroxysebacate	0.965500537694125	metabolite-metabolite	0.965500537694125
4-methylhexanoylglutamine	3-hydroxysebacate	0.991329800722107	metabolite-metabolite	0.991329800722107
GlcNAc sulfate conjugate of C21H34O2 steroid**	3-hydroxysebacate	0.98351134894129	metabolite-metabolite	0.98351134894129
tetrahydrocortisol glucuronide	3-hydroxysebacate	0.988398664834613	metabolite-metabolite	0.988398664834613
5-oxoproline	valylglutamate	0.891595532310868	metabolite-metabolite	0.891595532310868
5-hydroxylysine	pro-hydroxy-pro	0.920803064308418	metabolite-metabolite	0.920803064308418
linoleate (18:2n6)	docosapentaenoate (n3 DPA; 22:5n3)	0.614587217804888	metabolite-metabolite	0.614587217804888
palmitate (16:0)	docosapentaenoate (n3 DPA; 22:5n3)	0.718221583823748	metabolite-metabolite	0.718221583823748
palmitoleate (16:1n7)	docosapentaenoate (n3 DPA; 22:5n3)	0.629202063499724	metabolite-metabolite	0.629202063499724
myristate (14:0)	docosapentaenoate (n3 DPA; 22:5n3)	0.724178910628568	metabolite-metabolite	0.724178910628568
margarate (17:0)	docosapentaenoate (n3 DPA; 22:5n3)	0.54520753677749	metabolite-metabolite	0.54520753677749
pentadecanoate (15:0)	docosapentaenoate (n3 DPA; 22:5n3)	0.736927922159054	metabolite-metabolite	0.736927922159054
dihomo-linoleate (20:2n6)	docosapentaenoate (n3 DPA; 22:5n3)	0.683114910994917	metabolite-metabolite	0.683114910994917
adrenate (22:4n6)	docosapentaenoate (n3 DPA; 22:5n3)	0.52768107663493	metabolite-metabolite	0.52768107663493
10-nonadecenoate (19:1n9)	docosapentaenoate (n3 DPA; 22:5n3)	0.436403740914605	metabolite-metabolite	0.436403740914605
10-heptadecenoate (17:1n7)	docosapentaenoate (n3 DPA; 22:5n3)	0.695952285223401	metabolite-metabolite	0.695952285223401
eicosenoate (20:1)	docosapentaenoate (n3 DPA; 22:5n3)	0.662361260830208	metabolite-metabolite	0.662361260830208
linolenate [alpha or gamma; (18:3n3 or 6)]	docosapentaenoate (n3 DPA; 22:5n3)	0.571163471435961	metabolite-metabolite	0.571163471435961
dihomo-linolenate (20:3n3 or n6)	docosapentaenoate (n3 DPA; 22:5n3)	0.674434145466228	metabolite-metabolite	0.674434145466228
oleate/vaccenate (18:1)	docosapentaenoate (n3 DPA; 22:5n3)	0.645139196875777	metabolite-metabolite	0.645139196875777
hexadecadienoate (16:2n6)	docosapentaenoate (n3 DPA; 22:5n3)	0.842649790251513	metabolite-metabolite	0.842649790251513
linoleate (18:2n6)	docosadienoate (22:2n6)	0.841370835691003	metabolite-metabolite	0.841370835691003
palmitate (16:0)	docosadienoate (22:2n6)	0.804139610394088	metabolite-metabolite	0.804139610394088
dihomo-linoleate (20:2n6)	docosadienoate (22:2n6)	0.907619699541663	metabolite-metabolite	0.907619699541663
adrenate (22:4n6)	docosadienoate (22:2n6)	0.720706560066022	metabolite-metabolite	0.720706560066022
eicosenoate (20:1)	docosadienoate (22:2n6)	0.829020410135587	metabolite-metabolite	0.829020410135587
oleate/vaccenate (18:1)	docosadienoate (22:2n6)	0.825827273792781	metabolite-metabolite	0.825827273792781
linoleate (18:2n6)	adrenate (22:4n6)	0.731339716077443	metabolite-metabolite	0.731339716077443
palmitoleate (16:1n7)	adrenate (22:4n6)	0.725660696166436	metabolite-metabolite	0.725660696166436
margarate (17:0)	adrenate (22:4n6)	0.584944603264988	metabolite-metabolite	0.584944603264988
dihomo-linoleate (20:2n6)	adrenate (22:4n6)	0.749563202865597	metabolite-metabolite	0.749563202865597
docosapentaenoate (n3 DPA; 22:5n3)	adrenate (22:4n6)	0.52768107663493	metabolite-metabolite	0.52768107663493
docosadienoate (22:2n6)	adrenate (22:4n6)	0.720706560066022	metabolite-metabolite	0.720706560066022
10-nonadecenoate (19:1n9)	adrenate (22:4n6)	0.473519667076768	metabolite-metabolite	0.473519667076768
10-heptadecenoate (17:1n7)	adrenate (22:4n6)	0.768974784628785	metabolite-metabolite	0.768974784628785
palmitoleate (16:1n7)	myristoleate (14:1n5)	0.872467317072445	metabolite-metabolite	0.872467317072445
myristate (14:0)	myristoleate (14:1n5)	0.917979858071078	metabolite-metabolite	0.917979858071078
pentadecanoate (15:0)	myristoleate (14:1n5)	0.903051536689016	metabolite-metabolite	0.903051536689016
5-dodecenoate (12:1n7)	myristoleate (14:1n5)	0.931693301021125	metabolite-metabolite	0.931693301021125
10-heptadecenoate (17:1n7)	myristoleate (14:1n5)	0.904236792752121	metabolite-metabolite	0.904236792752121
3-hydroxy-3-methylglutarate	1-methyl-4-imidazoleacetate	0.946060498674114	metabolite-metabolite	0.946060498674114
quinolinate	1-methyl-4-imidazoleacetate	0.929007133368412	metabolite-metabolite	0.929007133368412
S-adenosylhomocysteine (SAH)	1-methyl-4-imidazoleacetate	0.741811296507728	metabolite-metabolite	0.741811296507728
cystathionine	1-methyl-4-imidazoleacetate	0.895587049815864	metabolite-metabolite	0.895587049815864
myo-inositol	1-methyl-4-imidazoleacetate	0.861824309492648	metabolite-metabolite	0.861824309492648
pseudouridine	1-methyl-4-imidazoleacetate	0.902353398899463	metabolite-metabolite	0.902353398899463
vanillylmandelate (VMA)	1-methyl-4-imidazoleacetate	0.98332977754587	metabolite-metabolite	0.98332977754587
4-acetamidobutanoate	1-methyl-4-imidazoleacetate	0.97681383917456	metabolite-metabolite	0.97681383917456
suberate (C8-DC)	1-methyl-4-imidazoleacetate	0.978846245677687	metabolite-metabolite	0.978846245677687
glucuronate	1-methyl-4-imidazoleacetate	0.779238926963682	metabolite-metabolite	0.779238926963682
ribonate	1-methyl-4-imidazoleacetate	0.724515995929972	metabolite-metabolite	0.724515995929972
N-acetylthreonine	1-methyl-4-imidazoleacetate	0.837583995926391	metabolite-metabolite	0.837583995926391
N-acetylhistidine	1-methyl-4-imidazoleacetate	0.938518688361832	metabolite-metabolite	0.938518688361832
erythronate*	1-methyl-4-imidazoleacetate	0.90346814774755	metabolite-metabolite	0.90346814774755
N1-methylinosine	1-methyl-4-imidazoleacetate	0.974785405355948	metabolite-metabolite	0.974785405355948
N2,N2-dimethylguanosine	1-methyl-4-imidazoleacetate	0.971579928599698	metabolite-metabolite	0.971579928599698
N6-carbamoylthreonyladenosine	1-methyl-4-imidazoleacetate	0.971253022849377	metabolite-metabolite	0.971253022849377
phenylacetylglutamine	1-methyl-4-imidazoleacetate	0.950571539643218	metabolite-metabolite	0.950571539643218
4-hydroxyhippurate	1-methyl-4-imidazoleacetate	0.977890344696267	metabolite-metabolite	0.977890344696267
5,6-dihydrouridine	1-methyl-4-imidazoleacetate	0.839074682743692	metabolite-metabolite	0.839074682743692
3-(3-amino-3-carboxypropyl)uridine*	1-methyl-4-imidazoleacetate	0.952299877348038	metabolite-metabolite	0.952299877348038
gulonate*	1-methyl-4-imidazoleacetate	0.737680164869125	metabolite-metabolite	0.737680164869125
N6-succinyladenosine	1-methyl-4-imidazoleacetate	0.963470651611892	metabolite-metabolite	0.963470651611892
1-ribosyl-imidazoleacetate*	1-methyl-4-imidazoleacetate	0.941425604872323	metabolite-metabolite	0.941425604872323
alpha-ketoglutaramate*	1-methyl-4-imidazoleacetate	0.908752684130057	metabolite-metabolite	0.908752684130057
3-methylglutaconate	1-methyl-4-imidazoleacetate	0.976659264897175	metabolite-metabolite	0.976659264897175
5-(galactosylhydroxy)-L-lysine	1-methyl-4-imidazoleacetate	0.980826586435721	metabolite-metabolite	0.980826586435721
N-acetyl-1-methylhistidine*	1-methyl-4-imidazoleacetate	0.846110844169476	metabolite-metabolite	0.846110844169476
O-sulfo-L-tyrosine	1-methyl-4-imidazoleacetate	0.913584250780939	metabolite-metabolite	0.913584250780939
11-ketoetiocholanolone glucuronide	1-methyl-4-imidazoleacetate	0.962214230759949	metabolite-metabolite	0.962214230759949
arabonate/xylonate	1-methyl-4-imidazoleacetate	0.943204371816123	metabolite-metabolite	0.943204371816123
vanillactate	1-methyl-4-imidazoleacetate	0.982268134326446	metabolite-metabolite	0.982268134326446
p-cresol glucuronide*	1-methyl-4-imidazoleacetate	0.979063666247828	metabolite-metabolite	0.979063666247828
C-glycosyltryptophan	1-methyl-4-imidazoleacetate	0.915731419140675	metabolite-metabolite	0.915731419140675
arabitol/xylitol	1-methyl-4-imidazoleacetate	0.670363189103862	metabolite-metabolite	0.670363189103862
N-acetylglucosamine/N-acetylgalactosamine	1-methyl-4-imidazoleacetate	0.96767929479497	metabolite-metabolite	0.96767929479497
adipoylcarnitine (C6-DC)	1-methyl-4-imidazoleacetate	0.956538080616443	metabolite-metabolite	0.956538080616443
suberoylcarnitine (C8-DC)	1-methyl-4-imidazoleacetate	0.951832444829849	metabolite-metabolite	0.951832444829849
phenylacetylglutamate	1-methyl-4-imidazoleacetate	0.980702559477966	metabolite-metabolite	0.980702559477966
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	1-methyl-4-imidazoleacetate	0.963743564987165	metabolite-metabolite	0.963743564987165
cortolone glucuronide (1)	1-methyl-4-imidazoleacetate	0.975298462906496	metabolite-metabolite	0.975298462906496
hydroxyasparagine**	1-methyl-4-imidazoleacetate	0.82489687626066	metabolite-metabolite	0.82489687626066
glutamine conjugate of C7H12O2*	1-methyl-4-imidazoleacetate	0.981001246987664	metabolite-metabolite	0.981001246987664
glutamine conjugate of C6H10O2 (1)*	1-methyl-4-imidazoleacetate	0.980413362309815	metabolite-metabolite	0.980413362309815
glutamine conjugate of C6H10O2 (2)*	1-methyl-4-imidazoleacetate	0.864698824284056	metabolite-metabolite	0.864698824284056
2-hydroxysebacate	1-methyl-4-imidazoleacetate	0.980953516270119	metabolite-metabolite	0.980953516270119
N-acetyl-isoputreanine	1-methyl-4-imidazoleacetate	0.979113974308816	metabolite-metabolite	0.979113974308816
11beta-hydroxyandrosterone glucuronide	1-methyl-4-imidazoleacetate	0.967701672046754	metabolite-metabolite	0.967701672046754
N2-acetyl,N6,N6-dimethyllysine	1-methyl-4-imidazoleacetate	0.951607458743088	metabolite-metabolite	0.951607458743088
4-methylhexanoylglutamine	1-methyl-4-imidazoleacetate	0.977734701789424	metabolite-metabolite	0.977734701789424
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	1-methyl-4-imidazoleacetate	0.860777322996036	metabolite-metabolite	0.860777322996036
(S)-a-amino-omega-caprolactam	1-methyl-4-imidazoleacetate	0.952595029928813	metabolite-metabolite	0.952595029928813
N-acetyl-2-aminoadipate	1-methyl-4-imidazoleacetate	0.85530805072665	metabolite-metabolite	0.85530805072665
tetrahydrocortisol glucuronide	1-methyl-4-imidazoleacetate	0.962744611400957	metabolite-metabolite	0.962744611400957
N,N-dimethyl-pro-pro	1-methyl-4-imidazoleacetate	0.951213810553116	metabolite-metabolite	0.951213810553116
caprate (10:0)	sebacate (C10-DC)	0.877949440008436	metabolite-metabolite	0.877949440008436
caprylate (8:0)	sebacate (C10-DC)	0.871323527847539	metabolite-metabolite	0.871323527847539
stearidonate (18:4n3)	sebacate (C10-DC)	0.865760434542002	metabolite-metabolite	0.865760434542002
caprate (10:0)	stearidonate (18:4n3)	0.982318068564573	metabolite-metabolite	0.982318068564573
caprylate (8:0)	stearidonate (18:4n3)	0.966635919803821	metabolite-metabolite	0.966635919803821
2-linoleoylglycerol (18:2)	stearidonate (18:4n3)	0.826333247106109	metabolite-metabolite	0.826333247106109
sebacate (C10-DC)	stearidonate (18:4n3)	0.865760434542002	metabolite-metabolite	0.865760434542002
1-dihomo-linolenylglycerol (20:3)	stearidonate (18:4n3)	0.892226950532091	metabolite-metabolite	0.892226950532091
1-palmitoleoylglycerol (16:1)*	stearidonate (18:4n3)	0.88803819835649	metabolite-metabolite	0.88803819835649
1-linoleoylglycerol (18:2)	stearidonate (18:4n3)	0.815585331200147	metabolite-metabolite	0.815585331200147
myristate (14:0)	5-dodecenoate (12:1n7)	0.872068242676333	metabolite-metabolite	0.872068242676333
myristoleate (14:1n5)	5-dodecenoate (12:1n7)	0.931693301021125	metabolite-metabolite	0.931693301021125
tetradecadienoate (14:2)*	5-dodecenoate (12:1n7)	0.765020598861046	metabolite-metabolite	0.765020598861046
hexanoylcarnitine (C6)	octanoylcarnitine (C8)	0.791718488387921	metabolite-metabolite	0.791718488387921
decanoylcarnitine (C10)	octanoylcarnitine (C8)	0.948618868939174	metabolite-metabolite	0.948618868939174
laurylcarnitine (C12)	octanoylcarnitine (C8)	0.559090544374666	metabolite-metabolite	0.559090544374666
cis-4-decenoylcarnitine (C10:1)	octanoylcarnitine (C8)	0.432265200182323	metabolite-metabolite	0.432265200182323
nonanoylcarnitine (C9)	octanoylcarnitine (C8)	0.790008775234138	metabolite-metabolite	0.790008775234138
5-dodecenoylcarnitine (C12:1)	octanoylcarnitine (C8)	0.431007790417236	metabolite-metabolite	0.431007790417236
estrone 3-sulfate	tauro-beta-muricholate	0.101076373259282	metabolite-metabolite	0.101076373259282
taurodeoxycholate	tauro-beta-muricholate	0.18356084249743	metabolite-metabolite	0.18356084249743
glycohyocholate	tauro-beta-muricholate	0.454305791445905	metabolite-metabolite	0.454305791445905
octanoylcarnitine (C8)	decanoylcarnitine (C10)	0.948618868939174	metabolite-metabolite	0.948618868939174
laurylcarnitine (C12)	decanoylcarnitine (C10)	0.632155351698691	metabolite-metabolite	0.632155351698691
cis-4-decenoylcarnitine (C10:1)	decanoylcarnitine (C10)	0.467942021389022	metabolite-metabolite	0.467942021389022
myristoleoylcarnitine (C14:1)*	decanoylcarnitine (C10)	0.277394214863535	metabolite-metabolite	0.277394214863535
nonanoylcarnitine (C9)	decanoylcarnitine (C10)	0.789056380102353	metabolite-metabolite	0.789056380102353
5-dodecenoylcarnitine (C12:1)	decanoylcarnitine (C10)	0.481428984532342	metabolite-metabolite	0.481428984532342
S-adenosylhomocysteine (SAH)	N-acetylglutamine	0.695454137849287	metabolite-metabolite	0.695454137849287
glucuronate	N-acetylglutamine	0.776873494062744	metabolite-metabolite	0.776873494062744
N-acetyltyrosine	N-acetylglutamine	0.508129638295685	metabolite-metabolite	0.508129638295685
N-acetylphenylalanine	N-acetylglutamine	0.603674070611905	metabolite-metabolite	0.603674070611905
N-acetylcitrulline	N-acetylglutamine	0.681060369857484	metabolite-metabolite	0.681060369857484
gulonate*	N-acetylglutamine	0.779981119969188	metabolite-metabolite	0.779981119969188
1-ribosyl-imidazoleacetate*	N-acetylglutamine	0.729911317028268	metabolite-metabolite	0.729911317028268
N-acetyl-1-methylhistidine*	N-acetylglutamine	0.856687085946028	metabolite-metabolite	0.856687085946028
arabonate/xylonate	N-acetylglutamine	0.742652145062907	metabolite-metabolite	0.742652145062907
hydroxyasparagine**	N-acetylglutamine	0.751600567406438	metabolite-metabolite	0.751600567406438
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	N-acetylglutamine	0.72155406419917	metabolite-metabolite	0.72155406419917
N-acetyl-2-aminoadipate	N-acetylglutamine	0.691638832529032	metabolite-metabolite	0.691638832529032
5-hydroxyindoleacetate	N-acetyltryptophan	0.984691762023784	metabolite-metabolite	0.984691762023784
kynurenate	N-acetyltryptophan	0.993103563612328	metabolite-metabolite	0.993103563612328
3-hydroxy-3-methylglutarate	N-acetyltryptophan	0.963622208320914	metabolite-metabolite	0.963622208320914
vanillylmandelate (VMA)	N-acetyltryptophan	0.997324163858172	metabolite-metabolite	0.997324163858172
4-acetamidobutanoate	N-acetyltryptophan	0.982356248493534	metabolite-metabolite	0.982356248493534
suberate (C8-DC)	N-acetyltryptophan	0.993958764027515	metabolite-metabolite	0.993958764027515
3-hydroxysebacate	N-acetyltryptophan	0.99957169099306	metabolite-metabolite	0.99957169099306
N-acetylhistidine	N-acetyltryptophan	0.945794364332661	metabolite-metabolite	0.945794364332661
N1-methylinosine	N-acetyltryptophan	0.975928611409754	metabolite-metabolite	0.975928611409754
N2,N2-dimethylguanosine	N-acetyltryptophan	0.973463013132414	metabolite-metabolite	0.973463013132414
4-hydroxyhippurate	N-acetyltryptophan	0.998344083989852	metabolite-metabolite	0.998344083989852
tetradecanedioate (C14-DC)	N-acetyltryptophan	0.99179633779388	metabolite-metabolite	0.99179633779388
hexadecanedioate (C16-DC)	N-acetyltryptophan	0.986175307775889	metabolite-metabolite	0.986175307775889
N6-succinyladenosine	N-acetyltryptophan	0.97023672782706	metabolite-metabolite	0.97023672782706
21-hydroxypregnenolone disulfate	N-acetyltryptophan	0.944667873407905	metabolite-metabolite	0.944667873407905
3-methylglutaconate	N-acetyltryptophan	0.990091228096874	metabolite-metabolite	0.990091228096874
hydantoin-5-propionate	N-acetyltryptophan	0.92126763554816	metabolite-metabolite	0.92126763554816
L-urobilin	N-acetyltryptophan	0.876460645248699	metabolite-metabolite	0.876460645248699
11-ketoetiocholanolone glucuronide	N-acetyltryptophan	0.980424413328795	metabolite-metabolite	0.980424413328795
octadecenedioylcarnitine (C18:1-DC)*	N-acetyltryptophan	0.884379604327953	metabolite-metabolite	0.884379604327953
vanillactate	N-acetyltryptophan	0.999203185426344	metabolite-metabolite	0.999203185426344
p-cresol glucuronide*	N-acetyltryptophan	0.995050172471082	metabolite-metabolite	0.995050172471082
