GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
3-methylglutarylcarnitine (2)	xanthosine	0.845126775109159	metabolite-metabolite	0.845126775109159
C-glycosyltryptophan	xanthosine	0.808367272789967	metabolite-metabolite	0.808367272789967
N,N-dimethyl-pro-pro	xanthosine	0.772724150334842	metabolite-metabolite	0.772724150334842
caffeine	theophylline	0.8863580644869	metabolite-metabolite	0.8863580644869
paraxanthine	theophylline	0.908542452738751	metabolite-metabolite	0.908542452738751
1,3-dimethylurate	theophylline	0.622333460124494	metabolite-metabolite	0.622333460124494
1,7-dimethylurate	theophylline	0.883763877445883	metabolite-metabolite	0.883763877445883
5-acetylamino-6-amino-3-methyluracil	quinate	0.942811976728068	metabolite-metabolite	0.942811976728068
guaiacol sulfate	quinate	0.820010777564056	metabolite-metabolite	0.820010777564056
3-methylxanthine	theobromine	0.668295487002801	metabolite-metabolite	0.668295487002801
3,7-dimethylurate	theobromine	0.625849331524603	metabolite-metabolite	0.625849331524603
caffeine	paraxanthine	0.871035390014462	metabolite-metabolite	0.871035390014462
theophylline	paraxanthine	0.908542452738751	metabolite-metabolite	0.908542452738751
1,3-dimethylurate	paraxanthine	0.563201529556971	metabolite-metabolite	0.563201529556971
1,7-dimethylurate	paraxanthine	0.859722166859135	metabolite-metabolite	0.859722166859135
1-methylxanthine	paraxanthine	0.824463561812758	metabolite-metabolite	0.824463561812758
6-hydroxyindole sulfate	3-indoxyl sulfate	0.915258251194491	metabolite-metabolite	0.915258251194491
3-methyl-2-oxovalerate	4-methyl-2-oxopentanoate	0.839025275755178	metabolite-metabolite	0.839025275755178
1-palmitoyl-GPC (16:0)	1-palmityl-GPC (O-16:0)	0.725028201871152	metabolite-metabolite	0.725028201871152
1-margaroyl-GPC (17:0)	1-palmityl-GPC (O-16:0)	0.807891563847159	metabolite-metabolite	0.807891563847159
1-stearoyl-GPC (18:0)	1-palmityl-GPC (O-16:0)	0.778248533683007	metabolite-metabolite	0.778248533683007
1-oleoyl-GPC (18:1)	1-palmityl-GPC (O-16:0)	0.754226385529523	metabolite-metabolite	0.754226385529523
1-palmitoleoyl-GPC (16:1)*	1-palmityl-GPC (O-16:0)	0.682645230860578	metabolite-metabolite	0.682645230860578
1-dihomo-linoleoyl-GPC (20:2)*	1-palmityl-GPC (O-16:0)	0.627198750650286	metabolite-metabolite	0.627198750650286
1-pentadecanoyl-GPC (15:0)*	1-palmityl-GPC (O-16:0)	0.682607452697885	metabolite-metabolite	0.682607452697885
1-(1-enyl-palmitoyl)-GPC (P-16:0)*	1-palmityl-GPC (O-16:0)	0.841082938140317	metabolite-metabolite	0.841082938140317
1-(1-enyl-stearoyl)-GPE (P-18:0)*	1-palmityl-GPC (O-16:0)	0.57094696735823	metabolite-metabolite	0.57094696735823
1-eicosenoyl-GPC (20:1)*	1-palmityl-GPC (O-16:0)	0.749568341488514	metabolite-metabolite	0.749568341488514
3-phosphoglycerate	sphingosine 1-phosphate	0.648942209508043	metabolite-metabolite	0.648942209508043
sphingosine	sphingosine 1-phosphate	0.744929825629386	metabolite-metabolite	0.744929825629386
phosphoethanolamine	sphingosine 1-phosphate	0.654477653278577	metabolite-metabolite	0.654477653278577
sphinganine-1-phosphate	sphingosine 1-phosphate	0.727205669875226	metabolite-metabolite	0.727205669875226
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	1-myristoyl-2-palmitoyl-GPC (14:0/16:0)	0.846620888503151	metabolite-metabolite	0.846620888503151
2-ketocaprylate	2-hydroxyoctanoate	0.961738895044696	metabolite-metabolite	0.961738895044696
3-hydroxydecanoate	3-hydroxyoctanoate	0.735313389223949	metabolite-metabolite	0.735313389223949
3-hydroxyhexanoate	3-hydroxyoctanoate	0.754156362051044	metabolite-metabolite	0.754156362051044
margaroylcarnitine (C17)*	palmitoylcarnitine (C16)	0.560284977670255	metabolite-metabolite	0.560284977670255
octanoylcarnitine (C8)	hexanoylcarnitine (C6)	0.686255056891865	metabolite-metabolite	0.686255056891865
cis-4-decenoylcarnitine (C10:1)	hexanoylcarnitine (C6)	0.711888747226982	metabolite-metabolite	0.711888747226982
epiandrosterone sulfate	dehydroepiandrosterone sulfate (DHEA-S)	0.742979572613086	metabolite-metabolite	0.742979572613086
androstenediol (3beta,17beta) disulfate (2)	dehydroepiandrosterone sulfate (DHEA-S)	0.760247514507046	metabolite-metabolite	0.760247514507046
androstenediol (3alpha, 17alpha) monosulfate (2)	dehydroepiandrosterone sulfate (DHEA-S)	0.782192095662459	metabolite-metabolite	0.782192095662459
androstenediol (3beta,17beta) monosulfate (1)	dehydroepiandrosterone sulfate (DHEA-S)	0.875375884732489	metabolite-metabolite	0.875375884732489
pregnenediol sulfate (C21H34O5S)*	dehydroepiandrosterone sulfate (DHEA-S)	0.608920685066815	metabolite-metabolite	0.608920685066815
glycerate	tartronate (hydroxymalonate)	0.950016385794497	metabolite-metabolite	0.950016385794497
oxalate (ethanedioate)	tartronate (hydroxymalonate)	0.948362955688341	metabolite-metabolite	0.948362955688341
threonate	tartronate (hydroxymalonate)	0.919104385987659	metabolite-metabolite	0.919104385987659
glycerate	oxalate (ethanedioate)	0.945596729087879	metabolite-metabolite	0.945596729087879
tartronate (hydroxymalonate)	oxalate (ethanedioate)	0.948362955688341	metabolite-metabolite	0.948362955688341
threonate	oxalate (ethanedioate)	0.935379949838558	metabolite-metabolite	0.935379949838558
eugenol sulfate	erythritol	0.996237887269232	metabolite-metabolite	0.996237887269232
3-hydroxydecanoate	3-hydroxymyristate	0.644277057655661	metabolite-metabolite	0.644277057655661
3-hydroxylaurate	3-hydroxymyristate	0.809070250024236	metabolite-metabolite	0.809070250024236
dodecadienoate (12:2)*	3-hydroxymyristate	0.520032322225589	metabolite-metabolite	0.520032322225589
(2 or 3)-decenoate (10:1n7 or n8)	3-hydroxymyristate	0.658689707547404	metabolite-metabolite	0.658689707547404
branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	3-hydroxymyristate	0.726935843572619	metabolite-metabolite	0.726935843572619
kynurenate	pyroglutamylglutamine	0.487738726414324	metabolite-metabolite	0.487738726414324
3-hydroxy-3-methylglutarate	pyroglutamylglutamine	0.7018751632131	metabolite-metabolite	0.7018751632131
vanillylmandelate (VMA)	pyroglutamylglutamine	0.588280479121348	metabolite-metabolite	0.588280479121348
4-acetamidobutanoate	pyroglutamylglutamine	0.514667358127238	metabolite-metabolite	0.514667358127238
suberate (C8-DC)	pyroglutamylglutamine	0.455426813302295	metabolite-metabolite	0.455426813302295
N-acetylhistidine	pyroglutamylglutamine	0.783583943765165	metabolite-metabolite	0.783583943765165
N1-methylinosine	pyroglutamylglutamine	0.735821494798322	metabolite-metabolite	0.735821494798322
N6-carbamoylthreonyladenosine	pyroglutamylglutamine	0.696009088416276	metabolite-metabolite	0.696009088416276
4-hydroxyhippurate	pyroglutamylglutamine	0.577469460915281	metabolite-metabolite	0.577469460915281
N6-succinyladenosine	pyroglutamylglutamine	0.728641474473063	metabolite-metabolite	0.728641474473063
3-methylglutaconate	pyroglutamylglutamine	0.48317938561392	metabolite-metabolite	0.48317938561392
vanillactate	pyroglutamylglutamine	0.68944626765251	metabolite-metabolite	0.68944626765251
p-cresol glucuronide*	pyroglutamylglutamine	0.64316231267583	metabolite-metabolite	0.64316231267583
N-acetylglucosamine/N-acetylgalactosamine	pyroglutamylglutamine	0.619230545263768	metabolite-metabolite	0.619230545263768
adipoylcarnitine (C6-DC)	pyroglutamylglutamine	0.57747471435494	metabolite-metabolite	0.57747471435494
suberoylcarnitine (C8-DC)	pyroglutamylglutamine	0.617216095538757	metabolite-metabolite	0.617216095538757
phenylacetylglutamate	pyroglutamylglutamine	0.621585521222345	metabolite-metabolite	0.621585521222345
pyroglutamylalanine*	pyroglutamylglutamine	0.697642473519216	metabolite-metabolite	0.697642473519216
glutamine conjugate of C7H12O2*	pyroglutamylglutamine	0.483789519405302	metabolite-metabolite	0.483789519405302
glutamine conjugate of C6H10O2 (1)*	pyroglutamylglutamine	0.619030211305597	metabolite-metabolite	0.619030211305597
2-hydroxysebacate	pyroglutamylglutamine	0.694232382094312	metabolite-metabolite	0.694232382094312
N-acetyl-isoputreanine	pyroglutamylglutamine	0.628497855902942	metabolite-metabolite	0.628497855902942
11beta-hydroxyandrosterone glucuronide	pyroglutamylglutamine	0.595255784171438	metabolite-metabolite	0.595255784171438
N2-acetyl,N6,N6-dimethyllysine	pyroglutamylglutamine	0.685131541842077	metabolite-metabolite	0.685131541842077
tetrahydrocortisol glucuronide	pyroglutamylglutamine	0.475254543638244	metabolite-metabolite	0.475254543638244
caprylate (8:0)	2-linoleoylglycerol (18:2)	-0.108828654436113	metabolite-metabolite	0.108828654436113
1-dihomo-linolenylglycerol (20:3)	2-linoleoylglycerol (18:2)	0.651737334289714	metabolite-metabolite	0.651737334289714
1-palmitoleoylglycerol (16:1)*	2-linoleoylglycerol (18:2)	0.694396123515666	metabolite-metabolite	0.694396123515666
1-linoleoylglycerol (18:2)	2-linoleoylglycerol (18:2)	0.821516265735085	metabolite-metabolite	0.821516265735085
3-hydroxyoctanoate	3-hydroxydecanoate	0.735313389223949	metabolite-metabolite	0.735313389223949
3-hydroxymyristate	3-hydroxydecanoate	0.644277057655661	metabolite-metabolite	0.644277057655661
3-hydroxylaurate	3-hydroxydecanoate	0.736027702781235	metabolite-metabolite	0.736027702781235
S-adenosylhomocysteine (SAH)	ribonate	0.76012969697773	metabolite-metabolite	0.76012969697773
pseudouridine	ribonate	0.894847094484256	metabolite-metabolite	0.894847094484256
N-acetylalanine	ribonate	0.784781337435569	metabolite-metabolite	0.784781337435569
1-methyl-4-imidazoleacetate	ribonate	0.830006121958841	metabolite-metabolite	0.830006121958841
N-acetylthreonine	ribonate	0.829679349308979	metabolite-metabolite	0.829679349308979
erythronate*	ribonate	0.911918734610878	metabolite-metabolite	0.911918734610878
N2,N2-dimethylguanosine	ribonate	0.865360031647147	metabolite-metabolite	0.865360031647147
N6-carbamoylthreonyladenosine	ribonate	0.899553564838544	metabolite-metabolite	0.899553564838544
orotidine	ribonate	0.89582955772042	metabolite-metabolite	0.89582955772042
3-(3-amino-3-carboxypropyl)uridine*	ribonate	0.791731392021845	metabolite-metabolite	0.791731392021845
gulonate*	ribonate	0.912764612678479	metabolite-metabolite	0.912764612678479
2-methylmalonylcarnitine (C4-DC)	ribonate	0.907529187327097	metabolite-metabolite	0.907529187327097
1-ribosyl-imidazoleacetate*	ribonate	0.887742290352722	metabolite-metabolite	0.887742290352722
N-acetylserine	ribonate	0.854980247887944	metabolite-metabolite	0.854980247887944
alpha-ketoglutaramate*	ribonate	0.852200354046237	metabolite-metabolite	0.852200354046237
O-sulfo-L-tyrosine	ribonate	0.91957218144734	metabolite-metabolite	0.91957218144734
arabonate/xylonate	ribonate	0.919643924485879	metabolite-metabolite	0.919643924485879
C-glycosyltryptophan	ribonate	0.903676256494102	metabolite-metabolite	0.903676256494102
arabitol/xylitol	ribonate	0.90581079545515	metabolite-metabolite	0.90581079545515
hydroxyasparagine**	ribonate	0.907942050415723	metabolite-metabolite	0.907942050415723
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	ribonate	0.786367115104242	metabolite-metabolite	0.786367115104242
N,N-dimethyl-pro-pro	ribonate	0.889646951984988	metabolite-metabolite	0.889646951984988
glycerate	threonate	0.889076929331133	metabolite-metabolite	0.889076929331133
tartronate (hydroxymalonate)	threonate	0.919104385987659	metabolite-metabolite	0.919104385987659
oxalate (ethanedioate)	threonate	0.935379949838558	metabolite-metabolite	0.935379949838558
tetradecanedioate (C14-DC)	dodecanedioate (C12-DC)	0.540974966654768	metabolite-metabolite	0.540974966654768
S-adenosylhomocysteine (SAH)	N-acetyltyrosine	0.890386304121618	metabolite-metabolite	0.890386304121618
carnosine	N-acetyltyrosine	0.93340403323248	metabolite-metabolite	0.93340403323248
N-acetylglutamine	N-acetyltyrosine	0.895050746627976	metabolite-metabolite	0.895050746627976
N-acetylphenylalanine	N-acetyltyrosine	0.925941867863288	metabolite-metabolite	0.925941867863288
gulonate*	N-acetyltyrosine	0.794999290672829	metabolite-metabolite	0.794999290672829
theophylline	1,3-dimethylurate	0.622333460124494	metabolite-metabolite	0.622333460124494
paraxanthine	1,3-dimethylurate	0.563201529556971	metabolite-metabolite	0.563201529556971
1,7-dimethylurate	1,3-dimethylurate	0.790502854942674	metabolite-metabolite	0.790502854942674
1-methylxanthine	1,3-dimethylurate	0.74246271351656	metabolite-metabolite	0.74246271351656
theobromine	3-methylxanthine	0.668295487002801	metabolite-metabolite	0.668295487002801
7-methylxanthine	3-methylxanthine	0.906431583480576	metabolite-metabolite	0.906431583480576
3,7-dimethylurate	3-methylxanthine	0.581054657086001	metabolite-metabolite	0.581054657086001
3-hydroxymyristate	3-hydroxylaurate	0.809070250024236	metabolite-metabolite	0.809070250024236
3-hydroxydecanoate	3-hydroxylaurate	0.736027702781235	metabolite-metabolite	0.736027702781235
tetradecadienoate (14:2)*	3-hydroxylaurate	0.739171130292452	metabolite-metabolite	0.739171130292452
dodecadienoate (12:2)*	3-hydroxylaurate	0.527780922955238	metabolite-metabolite	0.527780922955238
(2 or 3)-decenoate (10:1n7 or n8)	3-hydroxylaurate	0.66127081865189	metabolite-metabolite	0.66127081865189
branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*	3-hydroxylaurate	0.782047441590181	metabolite-metabolite	0.782047441590181
pyridoxal	pyridoxate	0.788138586861575	metabolite-metabolite	0.788138586861575
gamma-glutamylisoleucine*	gamma-glutamylvaline	0.820223100797431	metabolite-metabolite	0.820223100797431
quinolinate	pyroglutamylvaline	0.641835499014402	metabolite-metabolite	0.641835499014402
myo-inositol	pyroglutamylvaline	0.748834840878676	metabolite-metabolite	0.748834840878676
glucuronate	pyroglutamylvaline	0.848867976200003	metabolite-metabolite	0.848867976200003
N1-methylinosine	pyroglutamylvaline	0.909159934623771	metabolite-metabolite	0.909159934623771
N2,N2-dimethylguanosine	pyroglutamylvaline	0.800314365888168	metabolite-metabolite	0.800314365888168
N6-carbamoylthreonyladenosine	pyroglutamylvaline	0.92413073299932	metabolite-metabolite	0.92413073299932
3-(3-amino-3-carboxypropyl)uridine*	pyroglutamylvaline	0.831351866929038	metabolite-metabolite	0.831351866929038
gulonate*	pyroglutamylvaline	0.883866388950384	metabolite-metabolite	0.883866388950384
N6-succinyladenosine	pyroglutamylvaline	0.904559688481464	metabolite-metabolite	0.904559688481464
hydantoin-5-propionate	pyroglutamylvaline	0.645200026637833	metabolite-metabolite	0.645200026637833
arabonate/xylonate	pyroglutamylvaline	0.886436247281926	metabolite-metabolite	0.886436247281926
N-acetylglucosamine/N-acetylgalactosamine	pyroglutamylvaline	0.835416794641137	metabolite-metabolite	0.835416794641137
adipoylcarnitine (C6-DC)	pyroglutamylvaline	0.867374884316273	metabolite-metabolite	0.867374884316273
suberoylcarnitine (C8-DC)	pyroglutamylvaline	0.826197914630482	metabolite-metabolite	0.826197914630482
pyroglutamylleucine*	pyroglutamylvaline	0.803251686157974	metabolite-metabolite	0.803251686157974
N-acetyl-isoputreanine	pyroglutamylvaline	0.870770217134604	metabolite-metabolite	0.870770217134604
N,N-dimethyl-pro-pro	pyroglutamylvaline	0.814726307139245	metabolite-metabolite	0.814726307139245
5-hydroxyindoleacetate	3-hydroxysebacate	0.308103299955542	metabolite-metabolite	0.308103299955542
kynurenate	3-hydroxysebacate	0.582115530673778	metabolite-metabolite	0.582115530673778
3-hydroxy-3-methylglutarate	3-hydroxysebacate	0.508751746390105	metabolite-metabolite	0.508751746390105
corticosterone	3-hydroxysebacate	0.314843818687552	metabolite-metabolite	0.314843818687552
vanillylmandelate (VMA)	3-hydroxysebacate	0.556489049619928	metabolite-metabolite	0.556489049619928
4-acetamidobutanoate	3-hydroxysebacate	0.443774178042719	metabolite-metabolite	0.443774178042719
suberate (C8-DC)	3-hydroxysebacate	0.755971098547537	metabolite-metabolite	0.755971098547537
N-acetyltryptophan	3-hydroxysebacate	0.343241750975157	metabolite-metabolite	0.343241750975157
N-acetylhistidine	3-hydroxysebacate	0.541120640624436	metabolite-metabolite	0.541120640624436
N1-methylinosine	3-hydroxysebacate	0.598529315857972	metabolite-metabolite	0.598529315857972
N2,N2-dimethylguanosine	3-hydroxysebacate	0.478090424606771	metabolite-metabolite	0.478090424606771
N6-carbamoylthreonyladenosine	3-hydroxysebacate	0.591101703797394	metabolite-metabolite	0.591101703797394
4-hydroxyhippurate	3-hydroxysebacate	0.276329715496919	metabolite-metabolite	0.276329715496919
tetradecanedioate (C14-DC)	3-hydroxysebacate	0.529995734968695	metabolite-metabolite	0.529995734968695
hexadecanedioate (C16-DC)	3-hydroxysebacate	0.573668770964666	metabolite-metabolite	0.573668770964666
N6-succinyladenosine	3-hydroxysebacate	0.578043403375122	metabolite-metabolite	0.578043403375122
21-hydroxypregnenolone disulfate	3-hydroxysebacate	0.330559183706715	metabolite-metabolite	0.330559183706715
3-methylglutaconate	3-hydroxysebacate	0.429489528407498	metabolite-metabolite	0.429489528407498
hydantoin-5-propionate	3-hydroxysebacate	0.391510983159786	metabolite-metabolite	0.391510983159786
L-urobilin	3-hydroxysebacate	0.113389242537316	metabolite-metabolite	0.113389242537316
11-ketoetiocholanolone glucuronide	3-hydroxysebacate	0.506217366381709	metabolite-metabolite	0.506217366381709
octadecenedioylcarnitine (C18:1-DC)*	3-hydroxysebacate	0.484157255733672	metabolite-metabolite	0.484157255733672
vanillactate	3-hydroxysebacate	0.556804388164205	metabolite-metabolite	0.556804388164205
p-cresol glucuronide*	3-hydroxysebacate	0.413139143123924	metabolite-metabolite	0.413139143123924
N-acetylkynurenine (2)	3-hydroxysebacate	0.371853326504069	metabolite-metabolite	0.371853326504069
N-acetylglucosamine/N-acetylgalactosamine	3-hydroxysebacate	0.600612399695544	metabolite-metabolite	0.600612399695544
adipoylcarnitine (C6-DC)	3-hydroxysebacate	0.622380285579926	metabolite-metabolite	0.622380285579926
suberoylcarnitine (C8-DC)	3-hydroxysebacate	0.564829628674708	metabolite-metabolite	0.564829628674708
phenylacetylglutamate	3-hydroxysebacate	0.469442583632977	metabolite-metabolite	0.469442583632977
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	3-hydroxysebacate	0.359674656704892	metabolite-metabolite	0.359674656704892
